"sp","numbr","Ptreat.MPa","stemID","nomID","t.s","t.day","dt.s","bal.g","Q.g.s","rmQ.g.s","p.MPa","pleaf.MPa","Tsoln.C","ver","keep","usefork","measure"
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",225.96803188324,291.494273753484,10.2834529876709,42.5797,3.88974404291778e-05,3.7009528022733e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",236.242974996567,291.494392676436,10.274943113327,42.5794,2.91972419403274e-05,3.70072065635521e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",246.527856826782,291.49451171442,10.2848818302155,42.579,3.88920365449717e-05,3.69821958921458e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",256.775776863098,291.494630324606,10.2479200363159,42.5787,2.92742331067953e-05,3.5049449951713e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",267.038984775543,291.494749111735,10.2632079124451,42.5783,3.89741690330972e-05,3.50470242108739e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",277.305904865265,291.494867941828,10.2669200897217,42.5781,1.94800386337195e-05,3.11635438517823e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",287.591534852982,291.494986988472,10.2856299877167,42.5777,3.88892076109236e-05,3.31019369859015e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",297.859291791916,291.495105828251,10.2677569389343,42.5774,2.92176764396652e-05,3.11670649648402e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",308.135991811752,291.495224771538,10.2767000198364,42.577,3.89230004984174e-05,3.30968184431646e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",318.402354955673,291.495343595186,10.2663631439209,42.5767,2.92216431262005e-05,3.11463132617852e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",328.668556928635,291.495462416968,10.2662019729614,42.5763,3.89628025101156e-05,3.50428660370645e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",338.951487779617,291.495581432371,10.2829308509827,42.5761,1.94497077635461e-05,3.1154966067589e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",349.226168870926,291.495700352291,10.2746810913086,42.5757,3.89306486933027e-05,3.30975605183165e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",359.501953840256,291.495819284988,10.2757849693298,42.5754,2.91948499205701e-05,3.1151930402747e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",369.764373779297,291.495938062996,10.2624199390411,42.5752,1.94885807816374e-05,2.92053179338344e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",380.036554813385,291.49605695398,10.2721810340881,42.5748,3.89401236868839e-05,2.92007821691881e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",390.320814847946,291.496175984768,10.2842600345612,42.5745,2.91707909946592e-05,3.11449988154107e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",400.569611787796,291.496294605103,10.2487969398499,42.5742,2.92717283563729e-05,2.92132147480247e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",410.840022802353,291.496413475601,10.2704110145569,42.5739,2.92101260183673e-05,2.92162699675841e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",421.110763788223,291.496532349918,10.2707409858704,42.5737,1.94727917169981e-05,2.92131121546563e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",431.35942196846,291.496650968647,10.2486581802368,42.5734,2.9272124674957e-05,2.72795123522709e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",441.632717847824,291.496769872534,10.273295879364,42.5731,2.92019234650411e-05,2.72857388463473e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",451.89461684227,291.496888644513,10.2618989944458,42.5729,1.94895701188069e-05,2.53293071988341e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",462.161178827286,291.497007470462,10.2665619850159,42.5726,2.92210771661913e-05,2.53314974283989e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",472.437206983566,291.497126405973,10.2760281562805,42.5722,3.89255453479569e-05,2.92220481545906e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",482.724352836609,291.497245470161,10.2871458530426,42.5719,2.91626078106184e-05,2.92001447817229e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",492.976296901703,291.497364126921,10.251944065094,42.5714,4.87712376143063e-05,3.31140076115759e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",503.259691953659,291.497483147697,10.2833950519562,42.5712,1.9448829786914e-05,3.31058595451974e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",513.53365778923,291.497602059339,10.2739658355713,42.5709,2.92000192327827e-05,3.31016479585157e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",523.795806884766,291.497720834213,10.2621490955353,42.5707,1.94890951335041e-05,2.92143579156251e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",534.078983783722,291.497839852464,10.2831768989563,42.5705,1.94492423858491e-05,2.72716848306712e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",544.344042778015,291.497958661017,10.2650589942932,42.5702,2.92253556623195e-05,2.33625084402739e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",554.630220890045,291.498077714004,10.28617811203,42.57,1.94435676515443e-05,2.33614560131999e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",564.880235910416,291.498196348438,10.2500150203705,42.5698,1.95121665284995e-05,2.14238854723433e-05,0.049,-0.049,25,"v18",FALSE,FALSE,2
"quke","177_194_1",0,"quke 177_194_1","quke 177_194_1 0 MPa",575.143808841705,291.498315139791,10.2635729312897,42.5695,2.92295872023597e-05,2.33719838861144e-05,0.049,-0.049,25,"v18",TRUE,TRUE,2
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",0,291.50778493501,NA,78.4638,NA,NA,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",10.2730720043182,291.507903836306,10.2730720043182,78.4635,2.92025598454685e-05,NA,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",20.5246839523315,291.508022489222,10.2516119480133,78.4632,2.92636905809772e-05,NA,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",30.8024430274963,291.508141444767,10.2777590751648,78.4629,2.91892423041205e-05,NA,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",41.073842048645,291.5082603267,10.2713990211487,78.4627,1.94715441976155e-05,NA,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",51.3581750392914,291.508379358332,10.2843329906464,78.4624,2.91705840584129e-05,2.72595241973189e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",61.6454081535339,291.50849842353,10.2872331142426,78.4626,-1.94415736244608e-05,1.75306975033331e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",71.9177601337433,291.508617316493,10.2723519802094,78.4625,9.73486891647874e-06,1.36249331704334e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",82.1924390792847,291.508736236388,10.2746789455414,78.4621,3.89306568228836e-05,1.5573216074186e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",92.4545731544495,291.508855011088,10.2621340751648,78.4617,3.89782473196062e-05,1.94745566985841e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",102.725702047348,291.508973889894,10.2711288928986,78.4612,4.86801407322565e-05,2.33764680333528e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",112.998533964157,291.509092788412,10.2728319168091,78.4607,4.86720705705716e-05,3.69991968723593e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",123.275576114655,291.509211735659,10.2770421504974,78.4603,3.89217047217052e-05,4.28365640334046e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",133.547580957413,291.509330624604,10.2720048427582,78.46,2.92055937078741e-05,4.08915514104027e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",143.820106983185,291.509449519581,10.2725260257721,78.4605,-4.86735199059687e-05,2.33611979652877e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",154.087360143661,291.50956835353,10.2672531604767,78.4601,3.89588133999182e-05,2.14169324988201e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",164.354499101639,291.509687186157,10.2671389579773,78.4597,3.89592467416047e-05,1.94743677330267e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",174.619837999344,291.509805997949,10.2653388977051,78.4594,2.92245587776383e-05,1.75349385442133e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",184.895260095596,291.509924926446,10.2754220962524,78.4591,2.91958809275897e-05,1.75329959881564e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",195.179906129837,291.510043961701,10.2846460342407,78.4586,4.86161602776943e-05,3.6990932024889e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",205.454365968704,291.51016287906,10.2744598388672,78.4581,4.86643587927176e-05,3.89320411034489e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",215.729225158691,291.510281801042,10.2748591899872,78.4578,2.91974804185404e-05,3.6979687838836e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",226.016451120377,291.510400866157,10.2872259616852,78.4573,4.86039678589984e-05,4.08555696551081e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",236.261895179749,291.510519447685,10.2454440593719,78.4571,1.952087179947e-05,3.89205678294841e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",246.534008026123,291.51063833788,10.2721128463745,78.4566,4.86754777208734e-05,3.89324313181199e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",256.782520055771,291.510756954918,10.2485120296478,78.4562,3.90300561522515e-05,3.70055707900267e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",267.044939041138,291.510875732915,10.2624189853668,78.4559,2.92328738897408e-05,3.70126494842668e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",277.320400953293,291.510994661873,10.2754619121552,78.4554,4.86596129959408e-05,3.70237785116553e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",287.583369016647,291.511113446225,10.2629680633545,78.4551,2.92313099033753e-05,3.89658661324364e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",297.858028173447,291.511232365891,10.2746591567993,78.4547,3.89307318037921e-05,3.70169169490201e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",308.120578050613,291.511351145404,10.2625498771667,78.4543,3.89766680583101e-05,3.70062393302318e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",318.383116006851,291.511469924778,10.2625379562378,78.454,2.92325350008147e-05,3.70061715524466e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",328.654385089874,291.511588805207,10.2712690830231,78.4536,3.89435810487989e-05,3.50629651630182e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",338.929651021957,291.511707731896,10.2752659320831,78.4532,3.89284328637406e-05,3.70023897550913e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",349.193712949753,291.51182652891,10.2640619277954,78.4528,3.89709262091421e-05,3.70104286361613e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",359.467116117477,291.511945434039,10.2734031677246,78.4524,3.89354913341072e-05,3.70021932913207e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",369.734825134277,291.512064273264,10.2677090167999,78.4521,2.92178128049306e-05,3.69992488521439e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",379.999653100967,291.512183079143,10.2648279666901,78.4517,3.89680179060724e-05,3.70041362235986e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",390.274163961411,291.512301997093,10.2745108604431,78.4512,4.86641171333032e-05,3.89512730775111e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",400.546024084091,291.512420884362,10.2718601226807,78.4508,3.89413402457617e-05,3.8945355884835e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",410.818004131317,291.51253977302,10.271980047226,78.4504,3.89408856087297e-05,3.89464347397595e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",421.09070110321,291.512658669976,10.2726969718933,78.45,3.89381679517223e-05,4.08905057691179e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",431.353110074997,291.512777447858,10.2624089717865,78.4496,3.89772032174768e-05,4.08923428313987e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",441.614894151688,291.512896218507,10.2617840766907,78.4491,4.87244709363681e-05,4.09044135920117e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",451.876638174057,291.513014988692,10.2617440223694,78.4488,2.92347966728605e-05,3.89631048774315e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",462.141113996506,291.513133790496,10.2644758224487,78.4483,4.87116934803903e-05,4.09172664517636e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",472.416668176651,291.513252720521,10.2755541801453,78.4479,3.89273408500995e-05,4.0915101031439e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",482.678606033325,291.51337149295,10.2619378566742,78.4476,2.92342444680024e-05,3.89665092815442e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",492.939636945724,291.513490254882,10.2610309123993,78.4472,3.89824378670202e-05,3.70181026676746e-05,0.046,-0.046,25,"v18",FALSE,FALSE,1
"quke","177_194_2",0,"quke 177_194_2","quke 177_194_2 0 MPa",503.199975967407,291.513609008806,10.2603390216827,78.4468,3.89850665897955e-05,3.89681566510616e-05,0.046,-0.046,25,"v18",TRUE,TRUE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",0,291.519033724909,NA,78.4539,NA,NA,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",10.2448518276215,291.519152299582,10.2448518276215,78.4537,1.95220002569891e-05,NA,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",20.5325310230255,291.519271369944,10.2876791954041,78.4533,3.88814612505488e-05,NA,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",30.7916078567505,291.519390109259,10.259076833725,78.453,2.92423972317579e-05,NA,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",41.0573229789734,291.519508925406,10.2657151222229,78.4563,-0.000321458365122482,NA,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",51.3238370418549,291.5196277508,10.2665140628815,78.4561,1.948080904308e-05,-4.28663394680212e-05,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",61.5994598865509,291.51974668162,10.275622844696,78.4558,2.91953105458479e-05,-4.09316774102494e-05,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",71.8840429782867,291.519865716147,10.2845830917358,78.4556,1.94465831247743e-05,-4.48186530354043e-05,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",82.1483588218689,291.519984516099,10.2643158435822,78.4554,1.94849810800291e-05,-4.677013626575e-05,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",92.42058801651,291.52010340764,10.2722291946411,78.2963,0.0154883615800737,0.0031151938527735,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",102.668768882751,291.520222020845,10.2481808662415,78.2963,0,0.00311129769096488,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",112.930055856705,291.52034078574,10.2612869739532,78.2967,-3.89814650939516e-05,0.00309766233583692,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",123.216753959656,291.520459844746,10.286698102951,78.2971,-3.88851695661195e-05,0.00308599598529874,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",133.488700866699,291.52057873302,10.2719469070435,78.2972,-9.73525281002952e-06,0.00308015193852073,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",143.735002994537,291.52069732448,10.2463021278381,78.2973,-9.75961851975174e-06,-1.94723011979705e-05,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",154.017506837845,291.520816334941,10.2825038433075,78.2974,-9.72525773052399e-06,-2.14173527440753e-05,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",164.301512956619,291.52093536279,10.2840061187744,78.2974,0,-1.36210597252849e-05,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",174.577534914017,291.521054298229,10.2760219573975,78.2974,0,-5.84402581206105e-06,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",184.861768960953,291.521173328716,10.284234046936,78.2974,0,-3.89697525005515e-06,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",195.147344827652,291.521292374733,10.2855758666992,78.2973,9.72235305900867e-06,-5.80934303064801e-10,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",205.420652866364,291.521411278761,10.2733080387115,78.2972,9.73396296781952e-06,3.89126320536564e-06,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",215.705358028412,291.5215303147,10.2847051620483,78.2972,0,3.89126320536564e-06,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",225.96981883049,291.52164911633,10.2644608020782,78.2973,-9.74235295297477e-06,1.94279261477068e-06,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",236.242314815521,291.52176801096,10.2724959850311,78.2972,9.73473244979007e-06,3.8897391047287e-06,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",246.50895190239,291.521886837778,10.2666370868683,78.2972,0,1.94526849292696e-06,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",256.796474933624,291.522005906331,10.2875230312347,78.2972,0,-1.52410063693903e-09,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",267.069283008575,291.522124804573,10.2728080749512,78.2971,9.73443670529629e-06,1.94536324042232e-06,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",277.341521024704,291.522243696217,10.2722380161285,78.297,9.73497692020082e-06,5.84082921505744e-06,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",287.611791849136,291.522362565092,10.2702708244324,78.2969,9.7368415804505e-06,5.84125104118952e-06,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",297.883235931396,291.522481447547,10.2714440822601,78.2967,1.94714587739917e-05,9.73554279598787e-06,0.1,-0.1,25,"v18",FALSE,FALSE,1
"quke","195_145_1",0,"quke 195_145_1","quke 195_145_1 0 MPa",308.151691913605,291.522600295417,10.2684559822083,78.2966,9.73856246538786e-06,1.16832552890654e-05,0.1,-0.1,25,"v18",TRUE,TRUE,1
"quke","195_145_2",0,"quke 195_145_2","quke 195_145_2 0 MPa",0,291.548406311017,NA,78.4282,NA,NA,0.071,-0.071,25,"v18",FALSE,FALSE,1
"quke","195_145_2",0,"quke 195_145_2","quke 195_145_2 0 MPa",10.265084028244,291.54852511986,10.265084028244,78.4285,-2.92252843890484e-05,NA,0.071,-0.071,25,"v18",FALSE,FALSE,1
"quke","195_145_2",0,"quke 195_145_2","quke 195_145_2 0 MPa",20.5292551517487,291.548643918137,10.2641711235046,78.4285,0,NA,0.071,-0.071,25,"v18",FALSE,FALSE,1
"quke","195_145_2",0,"quke 195_145_2","quke 195_145_2 0 MPa",30.8003849983215,291.548762796954,10.2711298465729,78.4238,0.00045759328040871,NA,0.071,-0.071,25,"v18",FALSE,FALSE,1
"quke","195_145_2",0,"quke 195_145_2","quke 195_145_2 0 MPa",41.073970079422,291.548881704189,10.2735850811005,78.4233,4.86685023828549e-05,NA,0.071,-0.071,25,"v18",FALSE,FALSE,1
"quke","195_145_2",0,"quke 195_145_2","quke 195_145_2 0 MPa",51.341392993927,291.549000540103,10.267422914505,78.4227,5.84372539231472e-05,0.000107094750465133,0.071,-0.071,25,"v18",FALSE,FALSE,1
"quke","195_145_2",0,"quke 195_145_2","quke 195_145_2 0 MPa",61.62664103508,291.549119582325,10.285248041153,78.4221,5.83359776648189e-05,0.000124607002875906,0.071,-0.071,25,"v18",FALSE,FALSE,1
"quke","195_145_2",0,"quke 195_145_2","quke 195_145_2 0 MPa",71.8940181732178,291.549238417709,10.2673771381378,78.4213,7.79166859500405e-05,0.000140190340065914,0.071,-0.071,25,"v18",FALSE,FALSE,1
"quke","195_145_2",0,"quke 195_145_2","quke 195_145_2 0 MPa",82.1789400577545,291.549357456156,10.2849218845367,78.4206,6.80607988928028e-05,6.22838437627328e-05,0.071,-0.071,25,"v18",FALSE,FALSE,1
